"Plot Title: TRH_02"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10981298, SEN S/N: 10981298, LBL: Temp_2)","RH, % (LGR S/N: 10981298, SEN S/N: 10981298, LBL: RH_2)","Button Down (LGR S/N: 10981298)","Button Up (LGR S/N: 10981298)","Stopped (LGR S/N: 10981298)","End Of File (LGR S/N: 10981298)"
477,07/11/22 01:43:00 AM,25.361,56.629,,,,
478,07/11/22 01:43:30 AM,25.336,56.625,,,,
479,07/11/22 01:44:00 AM,25.361,56.566,,,,
480,07/11/22 01:44:30 AM,25.336,56.657,,,,
481,07/11/22 01:45:00 AM,25.336,56.688,,,,
482,07/11/22 01:45:30 AM,25.336,56.657,,,,
483,07/11/22 01:46:00 AM,25.336,56.688,,,,
484,07/11/22 01:46:30 AM,25.336,56.688,,,,
485,07/11/22 01:47:00 AM,25.336,56.719,,,,
486,07/11/22 01:47:30 AM,25.336,56.657,,,,
487,07/11/22 01:48:00 AM,25.312,56.653,,,,
488,07/11/22 01:48:30 AM,25.336,56.625,,,,
489,07/11/22 01:49:00 AM,25.312,56.622,,,,
490,07/11/22 01:49:30 AM,25.312,56.590,,,,
491,07/11/22 01:50:00 AM,25.312,56.653,,,,
492,07/11/22 01:50:30 AM,25.312,56.590,,,,
493,07/11/22 01:51:00 AM,25.312,56.590,,,,
494,07/11/22 01:51:30 AM,25.312,56.590,,,,
495,07/11/22 01:52:00 AM,25.312,56.590,,,,
496,07/11/22 01:52:30 AM,25.288,56.618,,,,
497,07/11/22 01:53:00 AM,25.312,56.684,,,,
498,07/11/22 01:53:30 AM,25.312,56.622,,,,
499,07/11/22 01:54:00 AM,25.312,56.653,,,,
500,07/11/22 01:54:30 AM,25.312,56.778,,,,
501,07/11/22 01:55:00 AM,25.312,56.809,,,,
502,07/11/22 01:55:30 AM,25.312,56.747,,,,
503,07/11/22 01:56:00 AM,25.312,56.778,,,,
504,07/11/22 01:56:30 AM,25.312,56.747,,,,
505,07/11/22 01:57:00 AM,25.312,56.715,,,,
506,07/11/22 01:57:30 AM,25.312,56.653,,,,
507,07/11/22 01:58:00 AM,25.312,56.747,,,,
508,07/11/22 01:58:30 AM,25.312,56.715,,,,
509,07/11/22 01:59:00 AM,25.312,56.684,,,,
510,07/11/22 01:59:30 AM,25.312,56.653,,,,
511,07/11/22 02:00:00 AM,25.312,56.653,,,,
512,07/11/22 02:00:30 AM,25.312,56.653,,,,
513,07/11/22 02:01:00 AM,25.312,56.653,,,,
514,07/11/22 02:01:30 AM,25.312,56.684,,,,
515,07/11/22 02:02:00 AM,25.312,56.653,,,,
516,07/11/22 02:02:30 AM,25.312,56.684,,,,
517,07/11/22 02:03:00 AM,25.312,56.622,,,,
518,07/11/22 02:03:30 AM,25.312,56.590,,,,
519,07/11/22 02:04:00 AM,25.312,56.653,,,,
520,07/11/22 02:04:30 AM,25.312,56.653,,,,
521,07/11/22 02:05:00 AM,25.336,56.625,,,,
522,07/11/22 02:05:30 AM,25.336,56.563,,,,
523,07/11/22 02:06:00 AM,25.336,56.625,,,,
524,07/11/22 02:06:30 AM,25.336,56.594,,,,
525,07/11/22 02:07:00 AM,25.361,56.566,,,,
526,07/11/22 02:07:30 AM,25.361,56.566,,,,
527,07/11/22 02:08:00 AM,25.361,56.535,,,,
528,07/11/22 02:08:30 AM,25.361,56.504,,,,
529,07/11/22 02:09:00 AM,25.361,56.535,,,,
530,07/11/22 02:09:30 AM,25.385,56.570,,,,
531,07/11/22 02:10:00 AM,25.385,56.539,,,,
532,07/11/22 02:10:30 AM,25.385,56.570,,,,
533,07/11/22 02:11:00 AM,25.385,56.539,,,,
534,07/11/22 02:11:30 AM,25.385,56.539,,,,
535,07/11/22 02:12:00 AM,25.385,56.632,,,,
536,07/11/22 02:12:30 AM,25.385,56.695,,,,
537,07/11/22 02:13:00 AM,25.385,56.757,,,,
538,07/11/22 02:13:30 AM,25.385,56.820,,,,
539,07/11/22 02:14:00 AM,25.361,57.097,,,,
540,07/11/22 02:14:30 AM,25.361,57.128,,,,
541,07/11/22 02:15:00 AM,25.361,57.159,,,,
542,07/11/22 02:15:30 AM,25.361,57.253,,,,
543,07/11/22 02:16:00 AM,25.361,57.159,,,,
544,07/11/22 02:16:30 AM,25.361,57.128,,,,
545,07/11/22 02:17:00 AM,25.361,57.034,,,,
546,07/11/22 02:17:30 AM,25.361,57.159,,,,
547,07/11/22 02:18:00 AM,25.361,57.190,,,,
548,07/11/22 02:18:30 AM,25.361,57.253,,,,
549,07/11/22 02:19:00 AM,25.361,57.346,,,,
550,07/11/22 02:19:30 AM,25.336,57.654,,,,
551,07/11/22 02:20:00 AM,25.361,57.720,,,,
552,07/11/22 02:20:30 AM,25.336,57.778,,,,
553,07/11/22 02:21:00 AM,25.336,58.027,,,,
554,07/11/22 02:21:30 AM,25.361,58.155,,,,
555,07/11/22 02:22:00 AM,25.361,58.403,,,,
556,07/11/22 02:22:30 AM,25.336,58.710,,,,
557,07/11/22 02:23:00 AM,25.361,59.023,,,,
558,07/11/22 02:23:30 AM,25.361,58.961,,,,
559,07/11/22 02:24:00 AM,25.361,59.178,,,,
560,07/11/22 02:24:30 AM,25.361,59.209,,,,
561,07/11/22 02:25:00 AM,25.361,59.271,,,,
562,07/11/22 02:25:30 AM,25.385,59.306,,,,
563,07/11/22 02:26:00 AM,25.385,59.367,,,,
564,07/11/22 02:26:30 AM,25.385,59.615,,,,
565,07/11/22 02:27:00 AM,25.385,59.831,,,,
566,07/11/22 02:27:30 AM,25.385,60.047,,,,
567,07/11/22 02:28:00 AM,25.409,60.483,,,,
568,07/11/22 02:28:30 AM,25.409,61.160,,,,
569,07/11/22 02:29:00 AM,25.409,61.007,,,,
570,07/11/22 02:29:30 AM,25.409,60.884,,,,
571,07/11/22 02:30:00 AM,25.409,61.222,,,,
572,07/11/22 02:30:30 AM,25.409,60.884,,,,
573,07/11/22 02:31:00 AM,25.385,60.787,,,,
574,07/11/22 02:31:30 AM,25.409,60.637,,,,
575,07/11/22 02:32:00 AM,25.385,60.541,,,,
576,07/11/22 02:32:30 AM,25.385,60.695,,,,
577,07/11/22 02:33:00 AM,25.385,60.603,,,,
578,07/11/22 02:33:30 AM,25.385,60.787,,,,
579,07/11/22 02:34:00 AM,25.385,60.818,,,,
580,07/11/22 02:34:30 AM,25.385,61.064,,,,
581,07/11/22 02:35:00 AM,25.385,61.310,,,,
582,07/11/22 02:35:30 AM,25.409,61.406,,,,
583,07/11/22 02:36:00 AM,25.385,61.433,,,,
584,07/11/22 02:36:30 AM,25.409,61.437,,,,
585,07/11/22 02:37:00 AM,25.409,61.253,,,,
586,07/11/22 02:37:30 AM,25.409,61.099,,,,
587,07/11/22 02:38:00 AM,25.385,61.095,,,,
588,07/11/22 02:38:30 AM,25.385,60.510,,,,
589,07/11/22 02:39:00 AM,25.385,60.171,,,,
590,07/11/22 02:39:30 AM,25.361,59.704,,,,
591,07/11/22 02:40:00 AM,25.361,59.302,,,,
592,07/11/22 02:40:30 AM,25.336,59.143,,,,
593,07/11/22 02:41:00 AM,25.336,58.834,,,,
594,07/11/22 02:41:30 AM,25.312,58.737,,,,
595,07/11/22 02:42:00 AM,25.312,58.582,,,,
596,07/11/22 02:42:30 AM,25.288,58.330,,,,
597,07/11/22 02:43:00 AM,25.288,58.330,,,,
598,07/11/22 02:43:30 AM,25.264,57.798,,,,
599,07/11/22 02:44:00 AM,25.264,58.078,,,,
600,07/11/22 02:44:30 AM,25.239,57.826,,,,
601,07/11/22 02:45:00 AM,25.215,57.822,,,,
602,07/11/22 02:45:30 AM,25.215,58.071,,,,
603,07/11/22 02:46:00 AM,25.215,58.226,,,,
604,07/11/22 02:46:30 AM,25.215,58.039,,,,
605,07/11/22 02:47:00 AM,25.191,57.694,,,,
606,07/11/22 02:47:30 AM,25.191,58.005,,,,
607,07/11/22 02:48:00 AM,25.191,58.036,,,,
608,07/11/22 02:48:30 AM,25.191,57.818,,,,
609,07/11/22 02:49:00 AM,25.167,57.379,,,,
610,07/11/22 02:49:30 AM,25.167,57.504,,,,
611,07/11/22 02:50:00 AM,25.142,57.500,,,,
612,07/11/22 02:50:30 AM,25.142,57.873,,,,
613,07/11/22 02:51:00 AM,25.142,57.687,,,,
614,07/11/22 02:51:30 AM,25.142,57.531,,,,
615,07/11/22 02:52:00 AM,25.142,57.842,,,,
616,07/11/22 02:52:30 AM,25.142,57.593,,,,
617,07/11/22 02:53:00 AM,25.142,57.687,,,,
618,07/11/22 02:53:30 AM,25.118,57.372,,,,
619,07/11/22 02:54:00 AM,25.118,57.185,,,,
620,07/11/22 02:54:30 AM,25.118,57.279,,,,
621,07/11/22 02:55:00 AM,25.094,57.244,,,,
622,07/11/22 02:55:30 AM,25.094,57.617,,,,
623,07/11/22 02:56:00 AM,25.094,57.648,,,,
624,07/11/22 02:56:30 AM,25.094,57.368,,,,
625,07/11/22 02:57:00 AM,25.070,57.396,,,,
626,07/11/22 02:57:30 AM,25.070,57.458,,,,
627,07/11/22 02:58:00 AM,25.045,57.579,,,,
628,07/11/22 02:58:30 AM,25.045,57.361,,,,
629,07/11/22 02:59:00 AM,25.045,57.517,,,,
630,07/11/22 02:59:30 AM,25.045,57.579,,,,
631,07/11/22 03:00:00 AM,25.045,57.548,,,,
632,07/11/22 03:00:30 AM,25.045,57.081,,,,
633,07/11/22 03:01:00 AM,25.045,56.925,,,,
634,07/11/22 03:01:30 AM,25.021,57.295,,,,
635,07/11/22 03:02:00 AM,25.045,57.454,,,,
636,07/11/22 03:02:30 AM,25.021,57.544,,,,
637,07/11/22 03:03:00 AM,25.045,57.423,,,,
638,07/11/22 03:03:30 AM,25.045,57.330,,,,
639,07/11/22 03:04:00 AM,25.045,57.299,,,,
640,07/11/22 03:04:30 AM,25.045,57.050,,,,
641,07/11/22 03:05:00 AM,25.045,56.863,,,,
642,07/11/22 03:05:30 AM,25.021,56.922,,,,
643,07/11/22 03:06:00 AM,25.021,56.703,,,,
644,07/11/22 03:06:30 AM,25.021,56.984,,,,
645,07/11/22 03:07:00 AM,25.021,57.108,,,,
646,07/11/22 03:07:30 AM,25.021,57.046,,,,
647,07/11/22 03:08:00 AM,25.045,57.019,,,,
648,07/11/22 03:08:30 AM,25.021,56.547,,,,
649,07/11/22 03:09:00 AM,25.021,56.859,,,,
650,07/11/22 03:09:30 AM,24.997,56.793,,,,
651,07/11/22 03:10:00 AM,24.997,56.669,,,,
652,07/11/22 03:10:30 AM,24.997,56.856,,,,
653,07/11/22 03:11:00 AM,24.997,56.980,,,,
654,07/11/22 03:11:30 AM,24.997,56.949,,,,
655,07/11/22 03:12:00 AM,24.997,56.918,,,,
656,07/11/22 03:12:30 AM,24.997,56.700,,,,
657,07/11/22 03:13:00 AM,24.997,56.824,,,,
658,07/11/22 03:13:30 AM,24.997,56.419,,,,
659,07/11/22 03:14:00 AM,24.997,56.700,,,,
660,07/11/22 03:14:30 AM,24.973,56.883,,,,
661,07/11/22 03:15:00 AM,24.997,56.762,,,,
662,07/11/22 03:15:30 AM,24.973,56.540,,,,
663,07/11/22 03:16:00 AM,24.973,56.415,,,,
664,07/11/22 03:16:30 AM,24.973,56.603,,,,
665,07/11/22 03:17:00 AM,24.948,56.817,,,,
666,07/11/22 03:17:30 AM,24.948,56.786,,,,
667,07/11/22 03:18:00 AM,24.948,56.755,,,,
668,07/11/22 03:18:30 AM,24.948,56.412,,,,
669,07/11/22 03:19:00 AM,24.924,56.346,,,,
670,07/11/22 03:19:30 AM,24.924,56.595,,,,
671,07/11/22 03:20:00 AM,24.924,56.346,,,,
672,07/11/22 03:20:30 AM,24.900,56.529,,,,
673,07/11/22 03:21:00 AM,24.900,56.436,,,,
674,07/11/22 03:21:30 AM,24.900,56.529,,,,
675,07/11/22 03:22:00 AM,24.900,56.623,,,,
676,07/11/22 03:22:30 AM,24.900,56.529,,,,
677,07/11/22 03:23:00 AM,24.900,56.249,,,,
678,07/11/22 03:23:30 AM,24.900,56.155,,,,
679,07/11/22 03:24:00 AM,24.900,56.561,,,,
680,07/11/22 03:24:30 AM,24.900,56.249,,,,
681,07/11/22 03:25:00 AM,24.900,56.249,,,,
682,07/11/22 03:25:30 AM,24.900,56.186,,,,
683,07/11/22 03:26:00 AM,24.876,56.151,,,,
684,07/11/22 03:26:30 AM,24.876,56.464,,,,
685,07/11/22 03:27:00 AM,24.900,56.249,,,,
686,07/11/22 03:27:30 AM,24.900,56.342,,,,
687,07/11/22 03:28:00 AM,24.924,56.252,,,,
688,07/11/22 03:28:30 AM,24.924,56.221,,,,
689,07/11/22 03:29:00 AM,24.924,56.283,,,,
690,07/11/22 03:29:30 AM,24.948,56.256,,,,
691,07/11/22 03:30:00 AM,24.948,56.225,,,,
692,07/11/22 03:30:30 AM,24.948,56.256,,,,
693,07/11/22 03:31:00 AM,24.973,56.228,,,,
694,07/11/22 03:31:30 AM,24.973,56.228,,,,
695,07/11/22 03:32:00 AM,24.973,56.197,,,,
696,07/11/22 03:32:30 AM,24.973,56.228,,,,
697,07/11/22 03:33:00 AM,24.973,56.166,,,,
698,07/11/22 03:33:30 AM,24.973,56.166,,,,
699,07/11/22 03:34:00 AM,24.997,56.169,,,,
700,07/11/22 03:34:30 AM,24.997,56.201,,,,
701,07/11/22 03:35:00 AM,24.997,56.138,,,,
702,07/11/22 03:35:30 AM,24.997,56.138,,,,
703,07/11/22 03:36:00 AM,24.997,56.232,,,,
704,07/11/22 03:36:30 AM,24.997,56.232,,,,
705,07/11/22 03:37:00 AM,24.997,56.232,,,,
706,07/11/22 03:37:30 AM,24.997,56.169,,,,
707,07/11/22 03:38:00 AM,24.997,56.232,,,,
708,07/11/22 03:38:30 AM,24.997,56.201,,,,
709,07/11/22 03:39:00 AM,24.997,56.138,,,,
710,07/11/22 03:39:30 AM,24.997,56.169,,,,
711,07/11/22 03:40:00 AM,24.997,56.263,,,,
712,07/11/22 03:40:30 AM,24.997,56.419,,,,
713,07/11/22 03:41:00 AM,24.997,56.606,,,,
714,07/11/22 03:41:30 AM,24.997,56.887,,,,
715,07/11/22 03:42:00 AM,24.997,57.105,,,,
716,07/11/22 03:42:30 AM,24.997,56.980,,,,
717,07/11/22 03:43:00 AM,24.997,57.167,,,,
718,07/11/22 03:43:30 AM,24.997,57.260,,,,
719,07/11/22 03:44:00 AM,24.997,57.416,,,,
720,07/11/22 03:44:30 AM,25.021,57.513,,,,
721,07/11/22 03:45:00 AM,25.021,57.513,,,,
722,07/11/22 03:45:30 AM,25.021,57.606,,,,
723,07/11/22 03:46:00 AM,25.021,57.730,,,,
724,07/11/22 03:46:30 AM,25.021,57.886,,,,
725,07/11/22 03:47:00 AM,25.021,57.730,,,,
726,07/11/22 03:47:30 AM,25.021,57.793,,,,
727,07/11/22 03:48:00 AM,25.021,58.320,,,,
728,07/11/22 03:48:30 AM,25.021,58.475,,,,
729,07/11/22 03:49:00 AM,25.021,58.382,,,,
730,07/11/22 03:49:30 AM,25.021,58.630,,,,
731,07/11/22 03:50:00 AM,25.021,58.878,,,,
732,07/11/22 03:50:30 AM,25.021,58.785,,,,
733,07/11/22 03:51:00 AM,25.021,58.723,,,,
734,07/11/22 03:51:30 AM,25.021,58.723,,,,
735,07/11/22 03:52:00 AM,25.021,58.878,,,,
736,07/11/22 03:52:30 AM,25.021,58.940,,,,
737,07/11/22 03:53:00 AM,25.021,58.940,,,,
738,07/11/22 03:53:30 AM,25.021,58.723,,,,
739,07/11/22 03:54:00 AM,25.021,58.723,,,,
740,07/11/22 03:54:30 AM,25.021,58.661,,,,
741,07/11/22 03:55:00 AM,25.021,58.475,,,,
742,07/11/22 03:55:30 AM,25.021,58.444,,,,
743,07/11/22 03:56:00 AM,25.021,58.320,,,,
744,07/11/22 03:56:30 AM,25.021,58.196,,,,
745,07/11/22 03:57:00 AM,25.021,58.041,,,,
746,07/11/22 03:57:30 AM,25.021,58.661,,,,
747,07/11/22 03:58:00 AM,25.021,58.351,,,,
748,07/11/22 03:58:30 AM,25.045,58.107,,,,
749,07/11/22 03:59:00 AM,25.045,57.889,,,,
750,07/11/22 03:59:30 AM,25.021,57.855,,,,
751,07/11/22 04:00:00 AM,25.021,57.575,,,,
752,07/11/22 04:00:30 AM,25.045,57.517,,,,
753,07/11/22 04:01:00 AM,25.021,57.420,,,,
754,07/11/22 04:01:30 AM,25.045,57.299,,,,
755,07/11/22 04:02:00 AM,25.045,57.237,,,,
756,07/11/22 04:02:30 AM,25.045,57.112,,,,
757,07/11/22 04:03:00 AM,25.045,57.019,,,,
758,07/11/22 04:03:30 AM,25.021,56.922,,,,
759,07/11/22 04:04:00 AM,25.021,56.859,,,,
760,07/11/22 04:04:30 AM,25.021,56.797,,,,
761,07/11/22 04:05:00 AM,25.021,56.828,,,,
762,07/11/22 04:05:30 AM,25.021,56.797,,,,
763,07/11/22 04:06:00 AM,25.021,56.766,,,,
764,07/11/22 04:06:30 AM,25.021,56.672,,,,
765,07/11/22 04:07:00 AM,25.021,56.641,,,,
766,07/11/22 04:07:30 AM,25.021,56.610,,,,
767,07/11/22 04:08:00 AM,24.997,56.544,,,,
768,07/11/22 04:08:30 AM,24.997,56.544,,,,
769,07/11/22 04:09:00 AM,24.997,56.513,,,,
770,07/11/22 04:09:30 AM,24.997,56.481,,,,
771,07/11/22 04:10:00 AM,24.997,56.419,,,,
772,07/11/22 04:10:30 AM,24.973,56.415,,,,
773,07/11/22 04:11:00 AM,24.973,56.353,,,,
774,07/11/22 04:11:30 AM,24.973,56.384,,,,
775,07/11/22 04:12:00 AM,24.973,56.353,,,,
776,07/11/22 04:12:30 AM,24.973,56.353,,,,
777,07/11/22 04:13:00 AM,24.948,56.287,,,,
778,07/11/22 04:13:30 AM,24.973,56.322,,,,
779,07/11/22 04:14:00 AM,24.948,56.318,,,,
780,07/11/22 04:14:30 AM,24.948,56.287,,,,
781,07/11/22 04:15:00 AM,24.948,56.287,,,,
782,07/11/22 04:15:30 AM,24.948,56.287,,,,
783,07/11/22 04:16:00 AM,24.948,56.256,,,,
784,07/11/22 04:16:30 AM,24.948,56.287,,,,
785,07/11/22 04:17:00 AM,24.948,56.256,,,,
786,07/11/22 04:17:30 AM,24.948,56.225,,,,
787,07/11/22 04:18:00 AM,24.924,56.252,,,,
788,07/11/22 04:18:30 AM,24.924,56.190,,,,
789,07/11/22 04:19:00 AM,24.924,56.190,,,,
790,07/11/22 04:19:30 AM,24.924,56.159,,,,
791,07/11/22 04:20:00 AM,24.924,56.159,,,,
792,07/11/22 04:20:30 AM,24.924,56.190,,,,
793,07/11/22 04:21:00 AM,24.924,56.221,,,,
794,07/11/22 04:21:30 AM,24.900,56.217,,,,
795,07/11/22 04:22:00 AM,24.900,56.186,,,,
796,07/11/22 04:22:30 AM,24.924,56.221,,,,
797,07/11/22 04:23:00 AM,24.900,56.186,,,,
798,07/11/22 04:23:30 AM,24.900,56.186,,,,
799,07/11/22 04:24:00 AM,24.900,56.561,,,,
800,07/11/22 04:24:30 AM,24.900,56.467,,,,
801,07/11/22 04:25:00 AM,24.900,56.374,,,,
802,07/11/22 04:25:30 AM,24.900,56.311,,,,
803,07/11/22 04:26:00 AM,24.900,56.217,,,,
804,07/11/22 04:26:30 AM,24.900,56.186,,,,
805,07/11/22 04:27:00 AM,24.900,56.124,,,,
806,07/11/22 04:27:30 AM,24.900,56.124,,,,
807,07/11/22 04:28:00 AM,24.900,56.030,,,,
808,07/11/22 04:28:30 AM,24.900,56.030,,,,
809,07/11/22 04:29:00 AM,24.900,55.968,,,,
810,07/11/22 04:29:30 AM,24.900,55.905,,,,
811,07/11/22 04:30:00 AM,24.900,55.905,,,,
812,07/11/22 04:30:30 AM,24.900,55.843,,,,
813,07/11/22 04:31:00 AM,24.900,55.843,,,,
814,07/11/22 04:31:30 AM,24.900,55.843,,,,
815,07/11/22 04:32:00 AM,24.900,55.843,,,,
816,07/11/22 04:32:30 AM,24.900,55.780,,,,
817,07/11/22 04:33:00 AM,24.876,55.745,,,,
818,07/11/22 04:33:30 AM,24.876,55.714,,,,
819,07/11/22 04:34:00 AM,24.900,55.718,,,,
820,07/11/22 04:34:30 AM,24.876,55.652,,,,
821,07/11/22 04:35:00 AM,24.876,55.652,,,,
822,07/11/22 04:35:30 AM,24.876,55.652,,,,
823,07/11/22 04:36:00 AM,24.876,55.620,,,,
824,07/11/22 04:36:30 AM,24.876,55.589,,,,
825,07/11/22 04:37:00 AM,24.852,55.554,,,,
826,07/11/22 04:37:30 AM,24.876,55.495,,,,
827,07/11/22 04:38:00 AM,24.852,55.492,,,,
828,07/11/22 04:38:30 AM,24.852,55.585,,,,
829,07/11/22 04:39:00 AM,24.852,55.867,,,,
830,07/11/22 04:39:30 AM,24.852,55.773,,,,
831,07/11/22 04:40:00 AM,24.852,55.679,,,,
832,07/11/22 04:40:30 AM,24.852,55.648,,,,
833,07/11/22 04:41:00 AM,24.852,55.585,,,,
834,07/11/22 04:41:30 AM,24.852,55.585,,,,
835,07/11/22 04:42:00 AM,24.852,55.554,,,,
836,07/11/22 04:42:30 AM,24.852,55.523,,,,
837,07/11/22 04:43:00 AM,24.852,55.492,,,,
838,07/11/22 04:43:30 AM,24.852,55.460,,,,
839,07/11/22 04:44:00 AM,24.852,55.398,,,,
840,07/11/22 04:44:30 AM,24.852,55.398,,,,
841,07/11/22 04:45:00 AM,24.852,55.398,,,,
842,07/11/22 04:45:30 AM,24.852,55.366,,,,
843,07/11/22 04:46:00 AM,24.852,55.335,,,,
844,07/11/22 04:46:30 AM,24.852,55.304,,,,
845,07/11/22 04:47:00 AM,24.852,55.273,,,,
846,07/11/22 04:47:30 AM,24.852,55.304,,,,
847,07/11/22 04:48:00 AM,24.852,55.273,,,,
848,07/11/22 04:48:30 AM,24.852,55.241,,,,
849,07/11/22 04:49:00 AM,24.852,55.241,,,,
850,07/11/22 04:49:30 AM,24.827,55.175,,,,
851,07/11/22 04:50:00 AM,24.852,55.179,,,,
852,07/11/22 04:50:30 AM,24.852,55.147,,,,
853,07/11/22 04:51:00 AM,24.827,55.112,,,,
854,07/11/22 04:51:30 AM,24.827,55.081,,,,
855,07/11/22 04:52:00 AM,24.827,55.081,,,,
856,07/11/22 04:52:30 AM,24.827,55.050,,,,
857,07/11/22 04:53:00 AM,24.852,55.022,,,,
858,07/11/22 04:53:30 AM,24.827,54.987,,,,
859,07/11/22 04:54:00 AM,24.827,55.018,,,,
860,07/11/22 04:54:30 AM,24.827,54.987,,,,
861,07/11/22 04:55:00 AM,24.827,54.956,,,,
862,07/11/22 04:55:30 AM,24.827,54.924,,,,
863,07/11/22 04:56:00 AM,24.827,54.924,,,,
864,07/11/22 04:56:30 AM,24.827,54.924,,,,
865,07/11/22 04:57:00 AM,24.827,54.893,,,,
866,07/11/22 04:57:30 AM,24.803,54.984,,,,
867,07/11/22 04:58:00 AM,24.803,54.984,,,,
868,07/11/22 04:58:30 AM,24.803,54.952,,,,
869,07/11/22 04:59:00 AM,24.803,54.921,,,,
870,07/11/22 04:59:30 AM,24.803,54.921,,,,
871,07/11/22 05:00:00 AM,24.803,54.921,,,,
872,07/11/22 05:00:30 AM,24.803,54.921,,,,
873,07/11/22 05:01:00 AM,24.779,54.886,,,,
874,07/11/22 05:01:30 AM,24.779,54.886,,,,
875,07/11/22 05:02:00 AM,24.779,54.886,,,,
876,07/11/22 05:02:30 AM,24.779,54.855,,,,
877,07/11/22 05:03:00 AM,24.779,54.886,,,,
878,07/11/22 05:03:30 AM,24.779,54.855,,,,
879,07/11/22 05:04:00 AM,24.779,54.855,,,,
880,07/11/22 05:04:30 AM,24.779,54.855,,,,
881,07/11/22 05:05:00 AM,24.779,55.043,,,,
882,07/11/22 05:05:30 AM,24.779,55.043,,,,
883,07/11/22 05:06:00 AM,24.779,54.949,,,,
884,07/11/22 05:06:30 AM,24.755,54.945,,,,
885,07/11/22 05:07:00 AM,24.755,54.945,,,,
886,07/11/22 05:07:30 AM,24.755,55.008,,,,
887,07/11/22 05:08:00 AM,24.755,54.945,,,,
888,07/11/22 05:08:30 AM,24.731,54.973,,,,
889,07/11/22 05:09:00 AM,24.755,55.008,,,,
890,07/11/22 05:09:30 AM,24.731,55.130,,,,
891,07/11/22 05:10:00 AM,24.731,55.161,,,,
892,07/11/22 05:10:30 AM,24.731,55.192,,,,
893,07/11/22 05:11:00 AM,24.731,55.161,,,,
894,07/11/22 05:11:30 AM,24.731,55.192,,,,
895,07/11/22 05:12:00 AM,24.731,55.192,,,,
896,07/11/22 05:12:30 AM,24.731,55.130,,,,
897,07/11/22 05:13:00 AM,24.706,55.126,,,,
898,07/11/22 05:13:30 AM,24.706,55.064,,,,
899,07/11/22 05:14:00 AM,24.706,55.158,,,,
900,07/11/22 05:14:30 AM,24.706,55.314,,,,
901,07/11/22 05:15:00 AM,24.706,55.283,,,,
902,07/11/22 05:15:30 AM,24.706,55.189,,,,
903,07/11/22 05:16:00 AM,24.706,55.189,,,,
904,07/11/22 05:16:30 AM,24.682,55.248,,,,
905,07/11/22 05:17:00 AM,24.682,55.311,,,,
906,07/11/22 05:17:30 AM,24.682,55.279,,,,
907,07/11/22 05:18:00 AM,24.682,55.311,,,,
908,07/11/22 05:18:30 AM,24.682,55.342,,,,
909,07/11/22 05:19:00 AM,24.658,55.307,,,,
910,07/11/22 05:19:30 AM,24.682,55.373,,,,
911,07/11/22 05:20:00 AM,24.682,55.279,,,,
912,07/11/22 05:20:30 AM,24.658,55.307,,,,
913,07/11/22 05:21:00 AM,24.658,55.370,,,,
914,07/11/22 05:21:30 AM,24.658,55.245,,,,
915,07/11/22 05:22:00 AM,24.658,55.338,,,,
916,07/11/22 05:22:30 AM,24.658,55.307,,,,
917,07/11/22 05:23:00 AM,24.658,55.338,,,,
918,07/11/22 05:23:30 AM,24.634,55.366,,,,
919,07/11/22 05:24:00 AM,24.658,55.401,,,,
920,07/11/22 05:24:30 AM,24.634,55.397,,,,
921,07/11/22 05:25:00 AM,24.634,55.429,,,,
922,07/11/22 05:25:30 AM,24.634,55.397,,,,
923,07/11/22 05:26:00 AM,24.634,55.397,,,,
924,07/11/22 05:26:30 AM,24.610,55.394,,,,
925,07/11/22 05:27:00 AM,24.610,55.456,,,,
926,07/11/22 05:27:30 AM,24.610,55.488,,,,
927,07/11/22 05:28:00 AM,24.610,55.519,,,,
928,07/11/22 05:28:30 AM,24.610,55.488,,,,
929,07/11/22 05:29:00 AM,24.610,55.519,,,,
930,07/11/22 05:29:30 AM,24.610,55.488,,,,
931,07/11/22 05:30:00 AM,24.586,55.484,,,,
932,07/11/22 05:30:30 AM,24.586,55.515,,,,
933,07/11/22 05:31:00 AM,24.586,55.547,,,,
934,07/11/22 05:31:30 AM,24.586,55.578,,,,
935,07/11/22 05:32:00 AM,24.586,55.609,,,,
936,07/11/22 05:32:30 AM,24.586,55.578,,,,
937,07/11/22 05:33:00 AM,24.586,55.547,,,,
938,07/11/22 05:33:30 AM,24.586,55.640,,,,
939,07/11/22 05:34:00 AM,24.586,55.609,,,,
940,07/11/22 05:34:30 AM,24.561,55.668,,,,
941,07/11/22 05:35:00 AM,24.561,55.606,,,,
942,07/11/22 05:35:30 AM,24.561,55.668,,,,
943,07/11/22 05:36:00 AM,24.561,55.606,,,,
944,07/11/22 05:36:30 AM,24.561,55.731,,,,
945,07/11/22 05:37:00 AM,24.561,55.762,,,,
946,07/11/22 05:37:30 AM,24.561,55.637,,,,
947,07/11/22 05:38:00 AM,24.561,55.699,,,,
948,07/11/22 05:38:30 AM,24.561,55.762,,,,
949,07/11/22 05:39:00 AM,24.537,55.727,,,,
950,07/11/22 05:39:30 AM,24.537,55.665,,,,
951,07/11/22 05:40:00 AM,24.537,55.727,,,,
952,07/11/22 05:40:30 AM,24.537,55.790,,,,
